Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
-1.12826043842872,-1.140564177741438,-0.3532893606440363,0.98982823700251,-0.43838271917512245,-0.6027696855128872
0.4423388477224325,-1.1692991391707606,-0.45969846774660555,-0.6029331990238954,-0.6985007334448019,0.23711477140646475
-1.0014186908535676,-0.3036661309134486,-0.6775408752466775,0.3325286932005355,-0.23087621396705554,-0.32885192947972974
-0.2403682054026528,-0.3654167007244059,0.5917417996921962,-0.983875763433769,0.1738617329168294,-1.1496891172021135
-0.46793722311101454,0.21990132070797003,0.7187696678898126,-0.2356179212178118,-1.163634132037098,-1.8898242134076058
-0.546280655436844,-0.910254845574077,0.3538210074190876,-0.9147679065462777,2.748511624475177,-0.014736824439059316
0.886284964235466,-0.8787932336636292,0.2175148886975789,-0.025372582296902906,-0.21639994625115969,0.2510587710190537
0.40130181174223606,-0.8198695231588206,-0.3024170026960525,-0.6438750628329583,0.29628700482675535,-1.508829013892528
0.7184061806801172,0.3813632035786088,-0.4909853082602742,-0.6525977275703467,0.23748028577331112,-2.105864762463208
0.3192277397818433,-1.2411767859297098,-0.9120045261152617,0.10859440181591724,-0.4487891703517204,-0.397794462954088
0.0618136049969751,1.7123368722611407,1.8581154209916224,-0.8109807463086859,0.1564084708076247,0.43078488265399534
0.7221368203146805,0.36996941942897527,-0.5991293298820008,0.9031322016565041,-0.37849360261712567,-0.32853352364061644
-0.9268058981623014,1.897354717459177,0.642254341023884,0.25486474633550465,-0.558784249099275,-0.4116617566613183
1.5727226569951145,-0.6709651518023547,2.264100144018325,-0.1459009280969247,-0.24608928342232878,-0.8316498027046083
0.7780964148331301,-0.551586527752357,0.1465248965037616,0.613021687026346,-0.006221375420973543,-1.206330579410639
0.19611663184125416,-1.1535967409747656,-0.9164402653351217,1.0104554431024382,-0.3803630253102963,0.16454887557606981
-1.516246960423304,1.5407437002305673,1.0527381288476816,0.49544460176891847,-0.8129712062305952,-1.4472846520574598
0.8639011264280861,1.7013790544903349,2.2581551378831817,0.48599834990817287,-0.4273538201547154,0.11639258937934328
-0.9491897359696813,0.8351575334896829,-0.6162443395069808,0.6052148997590066,-0.4378312031033161,0.406444419582233
-0.8335399072982187,-1.5704921714535356,2.0709942342384315,0.20038575387187252,-1.2569856588321182,-0.6395821534776849
0.6139482709123446,0.4882990297611447,-0.3507885747426122,0.8472532181768734,0.07661228083524801,-0.8496943295672894
-0.971573573777061,-0.5368198766898507,-1.0547709712783429,0.21452774363493768,-0.20928096053459966,-1.735415577478797
0.1550795958610578,-1.1079326046663582,1.2772735484651547,-0.7933714118054658,-0.13064663112954658,0.15647331356161778
-0.3821325115160585,-0.5989909983921353,-1.2971824177472326,-0.4559012292011077,-1.090853966026138,-0.8459381385183488
0.17373279403387432,-1.0905147535997046,-1.578490208707835,-0.5163765754535278,1.4075215055683992,0.20230964543884133
0.21103919037950739,-0.6376257991227363,-0.4694309612020555,-0.12977100008145467,-0.8512702432331894,-1.589335379575736
-0.36720995297780523,1.447341967994636,0.3647096718094757,0.130793633409203,-0.1861207038015609,-0.30185395345113897
-0.7365432767995727,-0.21294672664456918,-0.1742351946955044,-0.2366435306428042,0.07489900030528814,0.47425785458680525
-0.14710221453857011,0.27781300894286476,0.25940685242610806,-0.8178836997984863,0.37275963073438106,-1.1904424704487224
-0.8708463036438517,1.1148823748628223,-0.37652589007201864,0.7420307619682351,-0.31911877904891917,-1.8249524032396984
1.3675374770941326,-0.19111709409419808,-0.49532358699967954,-0.24883708504173987,1.8684558784516032,2.0849928983691557
-0.8783075829129784,1.1917769409442158,-0.6502316654934024,-1.1980850784641246,-0.2701969266998232,1.8528236593098764
-0.594778970686167,1.1517351734869843,-0.16396913853296127,0.23623110554578503,-0.9218067054018254,-0.7950792224933099
-1.008879970122694,-0.7140870867851852,0.054853559653402134,0.6998152750314431,-0.3688377961042012,1.2896890201365008
-0.7029675200885029,-0.4570691954336001,0.7868881677676113,0.35064049771053285,-1.0306004739709071,0.6969633189665028
-0.7551964749723892,0.5811731949090269,-0.5523374712093067,-0.37618588652854007,0.9895184074861988,1.0439092385681814
-0.12844901636575357,1.1939833935097508,1.7030808605942047,-0.5126034817241646,-0.8645042294309178,1.7635275060926647
2.195739475967187,1.7963922768126614,-0.9479688918410033,-0.46138584963996887,-0.25600015086113087,1.053549847946646
-0.303789079190229,-0.9882715142366674,-0.042170264332818196,0.494554658197475,-0.38776917561956714,-0.5491578023622884
1.6883724856665772,0.9126670532022368,3.2923011812807155,0.8079362055373012,0.36487255974321364,-0.5382153340588771
0.42741628918417923,0.5826374324755635,0.23573116190875662,-0.2190304059781066,3.1108925008015627,1.9043912625799053
-0.6992368804539396,1.9449103382094974,1.576867920353465,-0.8510801411799459,2.2802277063809213,0.9772876851980948
-1.1021459609867768,-0.9541480237638893,-1.4408718959865572,-0.45219348185639757,-0.6298116689509314,0.07599882265514926
0.12896511841911462,0.4038570963830325,1.6924360764019792,-0.5862361201312665,-0.03629767054097574,0.5852277900679261
0.5841031538358381,1.6674852785738685,0.3537362149596725,-0.08753367523634732,0.5955809465663822,-0.7224090497820107
-0.5910483310516037,1.6569773350048544,-0.2975887847289849,0.21312762086250078,-0.2280496688703865,-0.8307913235935791
-0.7365432767995727,0.34075271227353365,-1.234917199164142,-0.9372713897216617,-0.33204665112901477,0.8667385446077523
0.23715366782145056,0.9186993159053345,3.4689801737328985,-1.137967453826239,0.2691894628978976,1.1198146256693222
3.326123285239869,-0.30820438916602655,-0.018157372880070664,-0.3789269166908972,-0.14775611714054715,-0.9382332449377971
-0.3373648359012988,-0.746414433805328,0.34702646081704586,0.4157827243201577,-0.10041011241019472,1.3151444197481381
1.0019347929069287,-2.922776954379369,-0.03990610663333829,-0.8051713693314051,-0.9075192761891927,-0.5588048521922162
-0.2403682054026528,-0.6654989044684401,1.0430819271769591,0.526881752327766,0.11206967078673696,0.6029559835298858
-1.10587660062134,-1.4478510744461215,-0.20917432203164396,-1.0774496560341638,0.18876924248401755,0.31998148870755244
0.11777319951542471,0.5584060642894664,-0.6484824376613304,0.38768986760556745,-0.13283146810448793,0.7892997682042481
-0.05383622367448743,0.5595242536466244,0.28588699960354425,0.04517057633198969,1.8649444017352688,0.8979868477789564
2.524035763808758,-0.47550947765298673,-0.34322078962797387,0.4329991274646532,1.410649208753111,0.6679636226907466
-0.05010558403992412,-0.6353190204820189,3.740637692974311,1.2736260102435923,-0.8087533046802694,-1.6375234731267254
0.22969238855232393,-1.3320174913500373,3.0885598578451035,0.4598799970979333,-0.4621853696086457,-0.22137397885020388
2.404655295502732,0.1754542146632291,1.2375743625558635,0.30124933203612253,0.048756171643370955,0.14868294218656747
-0.7365432767995727,0.036134444809054464,-0.48843653504236006,-0.08331934554523057,0.006159235019958982,-0.0046350228714417425
