Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
-0.40824698895800166,-0.889612197934263,-0.7371785053198534,0.48820239853251074,-0.44461318841824643,-1.3750723164646363
-0.6955062408193763,2.1151390681917492,-0.08081785376819021,3.2565668053879437,-1.4216389683298951,-0.568778953990764
-0.497782340187521,0.12907312001704388,-1.077241633319248,-0.6372802241778964,3.341287030311531,0.04083120136699097
-0.15829413344226004,-1.179805819369317,0.1721743862981572,-0.674823927879226,0.00043904140326785513,0.6318846117032608
-0.4306308267653815,0.23068579193615033,-0.25075448261070177,0.8501519021303233,-0.7797346205095604,-1.8135413343015916
-0.7551964749723892,-0.35980536609022723,-0.10475163283208229,0.11552922978474586,-0.04025007691306241,-0.48908711117681336
0.34907285685834977,-1.2385749482422796,3.215329745729508,-0.7872306981616684,0.4162777128948583,0.3800591613295714
-0.8036947902217122,2.1435676950174525,2.3490921450129956,-1.0485629292729013,0.13812005844413125,-1.045976006961627
-0.9566510152388078,-0.1394225632685515,0.737106666299117,-1.0350202370344326,1.5212375790255663,0.36958666779506594
0.05435232572784848,0.6299786867153168,5.263280751298152,-0.7393572108542266,-0.8768162211272352,-1.0173988842456942
1.3638068374595693,1.1857633151538074,-0.7333369293015536,0.4297647617674076,-0.7569514128697986,0.6924563754706424
-0.22544564686439958,0.07952556759113097,0.09389171377678057,0.44071418916967653,-0.7760964558873541,-0.0010153013289469137
-0.9006914207203582,1.9877191263545009,1.089141388711462,-0.3899927619660467,-0.7669159444661738,-0.5869797998569841
0.6960223428727373,1.0401498987724207,-0.003193243153772019,0.46960311732135296,3.3247515082710986,0.006152994994106764
-0.0874119803855572,-1.525158049395336,-0.05024626921168747,-0.9325283050952358,1.7038801226477256,0.823483660295491
-0.2963277999211024,-0.03096850777567063,0.04107899338632244,1.0015542281952243,-0.27562801752218047,-0.3126484775853285
0.8639011264280861,-1.2636893166239076,-0.003620170245013662,1.0275716247986766,2.8273042617034387,-0.17590435459277726
1.942055980816882,2.60032212438351,0.3329447305424639,3.4531748634502857,0.0251872747324655,1.6392520794760843
0.3341502983200965,-0.6747442543622049,-0.2818783226418325,-0.9555285629370595,-0.15677239400629447,0.14866666286994346
1.4831873057655953,0.46309577598854806,-0.21123332127748107,-1.2943924536025995,-0.5516253876875766,-1.1680452948142368
-1.322253699426012,-0.5945888372839206,1.5947081688257825,-0.9755575823057194,-0.29078603884781423,-0.2221216683904971
-1.3856745732135882,-1.0374974123486713,-0.7891547422506778,-0.8904842727151303,-0.5403359174821364,-1.04180034860251
0.7594432166603136,-0.7658229004145455,-0.7219590538976772,-0.37455698841677626,-1.1137137374353425,-1.0578793193482772
2.3113893046386496,0.21124251277779782,-0.9036358481461599,-0.28556979035944874,0.11649411094602756,1.250939502918472
-0.777580312779769,-0.9480113195050468,-0.2541706250124153,-0.15662170326077193,1.9608340051531612,-0.06445732806126102
0.6176789105469079,-0.3712539891160633,-0.8592391454573172,-1.9985951754837048,-1.0661597428475358,-0.07529528992629879
-0.5873176914170404,0.19835841071804441,0.18906082311379743,0.09552140108292131,0.14675067803849443,0.36440406925007035
0.42741628918417923,-0.17456322720153966,-0.6576727871048016,-0.3642927098800784,2.885653658080161,-1.0879792026953015
-0.5500112950714073,1.0713226121548987,-0.992933914300199,0.9739184797654081,0.03783664806345594,0.8315419701833514
-1.154374915870663,-0.5835751976897502,0.254877728182776,1.027870089676484,-0.39403671096639264,1.2105306769033535
1.2593489276917968,-0.9698628045537038,-0.2703517041356734,-0.9310575820299622,0.034985483000757885,-1.8292576748818803
-1.1692974744089164,-0.6757365150949931,0.1286675584246899,-0.10196766804139921,-0.7897507274908588,0.9253542989593276
-0.7850415920488957,1.278950778587638,-0.3022874201617318,-0.9079452513925366,0.5191527423176945,-0.5976376409802318
-0.6992368804539396,1.1712348040485838,0.953151412278946,-0.5017301912703087,-0.5727969790787053,0.2223713852697952
0.6810997843344841,-0.875171935160814,0.6190725743914051,-0.21762639110125465,-0.5935272211373668,0.6337624383404878
2.173355638159807,-0.7411742398915263,0.7242707078116329,-0.769592102188487,1.4763395677918922,-1.868589688554983
0.3192277397818433,-0.3087310925112427,-0.06337276227316584,0.5899096352894095,0.051219161374399795,-0.8645628197078187
-0.3746712322469319,-0.18288532198911647,0.8113535606122828,0.1813747607200725,-0.3972922809961364,1.0426916432867523
1.4831873057655953,-1.0593630084539003,-0.22303192432734187,0.5576477875242857,-0.18780436028130557,-1.451402213113753
0.8750930453317761,0.8991247947362639,0.4155549725148954,3.3154534430891145,-0.5148301869053612,0.7282373373899531
0.6176789105469079,-0.6798474961825713,-0.509181394139664,-0.5552114701282376,-0.26973144115081893,-0.07552943212189228
-0.6022402499552936,-0.803536963986111,0.7524786834939918,0.1354182151411584,-0.3428627932770762,-1.7618948274746467
